"iid","pid","gender","match","age","field","race","from","income","goal","career","wave","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","attr4_1","sinc4_1","intel4_1","fun4_1","amb4_1"
520,549,0,0,28,"Social Work/SIPA",6,"Hawaii","46,280.00",1,"Foreign Service",21,25,15,25,15,10,40,5,15,20,10,40,5,20,10,10
520,550,0,0,28,"Social Work/SIPA",6,"Hawaii","46,280.00",1,"Foreign Service",21,25,15,25,15,10,40,5,15,20,10,40,5,20,10,10
520,551,0,0,28,"Social Work/SIPA",6,"Hawaii","46,280.00",1,"Foreign Service",21,25,15,25,15,10,40,5,15,20,10,40,5,20,10,10
520,552,0,0,28,"Social Work/SIPA",6,"Hawaii","46,280.00",1,"Foreign Service",21,25,15,25,15,10,40,5,15,20,10,40,5,20,10,10
521,531,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,532,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,533,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,534,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,535,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,536,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,537,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,538,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,539,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,540,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,541,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,542,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,543,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,544,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,545,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,546,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,547,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,548,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,549,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,550,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,551,0,1,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
521,552,0,0,26,"Social Work",2,"Salt Lake City","41,191.00",1,"Exec. Director of social service non-profit",21,10,30,20,15,15,20,15,20,20,15,20,10,20,20,20
522,531,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,532,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,533,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,534,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,535,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,536,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,537,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,538,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,539,0,1,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,540,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,541,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,542,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,543,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,544,0,1,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,545,0,1,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,546,0,1,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,547,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,548,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,549,0,1,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,550,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,551,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
522,552,0,0,22,"Law",2,"Pennsylvania","71,787.00",1,"Assistant District Attorney",21,10,20,15,20,15,20,15,15,20,10,10,20,15,20,15
523,531,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,532,0,1,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,533,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,534,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,535,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,536,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,537,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,538,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,539,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,540,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,541,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,542,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,543,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,544,0,1,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,545,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,546,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,547,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,548,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,549,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,550,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,551,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
523,552,0,0,27,"Education",4,"China","",2,"??",21,10,25,20,20,5,10,25,20,20,5,45,5,15,20,0
524,531,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,532,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,533,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,534,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,535,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,536,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,537,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,538,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,539,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,540,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,541,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,542,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,543,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,544,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,545,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,546,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,547,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,548,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,549,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,550,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,551,0,0,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
524,552,0,1,25,"medicine",4,"Michigan","72,412.00",2,"physician/healthcare",21,15,20,25,20,10,35,10,15,20,10,30,10,15,20,15
525,531,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,532,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,533,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,534,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,535,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,536,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,537,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,538,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,539,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,540,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,541,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,542,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,543,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,544,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,545,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,546,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,547,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,548,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,549,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,550,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,551,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
525,552,0,0,24,"Public Health",2,"Saratoga, NY","36,510.00",2,"Sex Therapist",21,10,15,30,20,15,50,5,5,25,5,20,30,5,20,15
526,531,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,532,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,533,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,534,0,1,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,535,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,536,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,537,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,538,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,539,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,540,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,541,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,542,0,1,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,543,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,544,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,545,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,546,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,547,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,548,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,549,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,550,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,551,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
526,552,0,0,26,"Social Work",3,"New Jersey","",1,"Social Work",21,10,10,30,20,10,50,10,10,10,10,50,5,10,20,10
527,531,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,532,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,533,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,534,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,535,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,536,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,537,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,538,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,539,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,540,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,541,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,542,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,543,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,544,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,545,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,546,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,547,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,548,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,549,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,550,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,551,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
527,552,0,0,24,"Social Work",6,"California","32,386.00",1,"Social Worker",21,50,20,10,5,10,70,5,5,5,10,60,5,5,10,5
528,531,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,532,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,533,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,534,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,535,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,536,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,537,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,538,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,539,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,540,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,541,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,542,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,543,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,544,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,545,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,546,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,547,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,548,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,549,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,550,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,551,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
528,552,0,0,29,"Social Work",3,"NYC","15,863.00",2,"Social Worker",21,40,10,30,10,10,55,5,10,10,10,20,30,30,10,10
529,531,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,532,0,1,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,533,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,534,0,1,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,535,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,536,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,537,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,538,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,539,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,540,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,541,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,542,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,543,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,544,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,545,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
529,546,0,0,22,"Engineering",4,"HKG","",2,"Engineer",21,10,25,25,10,10,25,25,10,10,5,20,20,20,10,10
